"","seq","methyl_pos","methyl_n"
"10807","EH_Chr20_18818988:18820022","18819488,18819522",2
"10808","EH_Chr20_18847193:18848313","18847693,18847787,18847790,18847813",4
"10809","EH_Chr20_18908965:18910152","18909465,18909603,18909624,18909652",4
"10810","EH_Chr20_18911734:18912925","18912234,18912237,18912249,18912292,18912305,18912359,18912366,18912380,18912425",9
"10811","EH_Chr20_18965700:18966847","18966200,18966203,18966230,18966238,18966241,18966247,18966255,18966315,18966345,18966347",10
"10812","EH_Chr20_19041077:19042222","19041577,19041589,19041600,19041620,19041657,19041665,19041694,19041697,19041722",9
"10813","EH_Chr20_19209581:19210734","19210081,19210107,19210134,19210151,19210217,19210224,19210234",7
"10814","EH_Chr20_19371061:19372061","19371561",1
"10815","EH_Chr20_19433554:19434745","19434054,19434056,19434058,19434073,19434079,19434083,19434134,19434145,19434150,19434153,19434176,19434179,19434191,19434194,19434242,19434245",16
"10816","EH_Chr20_19488161:19489395","19488661,19488694,19488700,19488709,19488718,19488745,19488748,19488759,19488768,19488770,19488772,19488786,19488795,19488811,19488846,19488850,19488853,19488874,19488880,19488886,19488895",21
"10817","EH_Chr20_19508614:19509659","19509114,19509121,19509159",3
"10818","EH_Chr20_19824886:19825886","19825386",1
"10819","EH_Chr20_19871456:19872539","19871956,19872026,19872039",3
"10820","EH_Chr20_19894029:19895204","19894529,19894580,19894584,19894588,19894693,19894704",6
"10821","EH_Chr20_19997704:19998888","19998204,19998223,19998236,19998250,19998264,19998267,19998388",7
"10822","EH_Chr20_20154927:20156119","20155427,20155446,20155514,20155539,20155585,20155619",6
"10823","EH_Chr20_20180880:20182095","20181380,20181383,20181389,20181398,20181413,20181415,20181418,20181421,20181424,20181434,20181436,20181438,20181440,20181443,20181448,20181455,20181464,20181470,20181478,20181481,20181486,20181504,20181509,20181554,20181562,20181569,20181575,20181581,20181584,20181595",30
"10824","EH_Chr20_20321260:20322482","20321760,20321765,20321768,20321796,20321802,20321824,20321837,20321849,20321853,20321860,20321878,20321881,20321891,20321904,20321982",15
"10825","EH_Chr20_20454513:20455641","20455013,20455128,20455133,20455141",4
"10826","EH_Chr20_20479906:20481042","20480406,20480416,20480419,20480427,20480429,20480443,20480452,20480473,20480478,20480482,20480494,20480502,20480542",13
"10827","EH_Chr20_20515037:20516238","20515537,20515550,20515553,20515596,20515605,20515652,20515664,20515679,20515697,20515738",10
"10828","EH_Chr20_20522965:20524110","20523465,20523473,20523491,20523510,20523518,20523585,20523599,20523610",8
"10829","EH_Chr20_20633335:20634439","20633835,20633852,20633908,20633939",4
"10830","EH_Chr20_20703626:20704823","20704126,20704142,20704153,20704159,20704180,20704189,20704209,20704261,20704270,20704278,20704290,20704307,20704311,20704316,20704323",15
"10831","EH_Chr20_20827850:20829012","20828350,20828448,20828463,20828512",4
"10832","EH_Chr20_20904053:20905270","20904553,20904566,20904580,20904630,20904686,20904688,20904735,20904753,20904756,20904770",10
"10833","EH_Chr20_20930325:20931461","20930825,20930857,20930884,20930889,20930902,20930906,20930913,20930915,20930961",9
"10834","EH_Chr20_20966618:20967736","20967118,20967184,20967202,20967210,20967236",5
"10835","EH_Chr20_21309747:21310850","21310247,21310292,21310306,21310331,21310341,21310347,21310350",7
"10836","EH_Chr20_21614385:21615662","21614885,21614893,21614901,21614918,21614941,21614949,21614957,21614968,21614976,21614982,21614986,21615015,21615027,21615033,21615039,21615042,21615054,21615073,21615077,21615090,21615099,21615104,21615106,21615114,21615123,21615128,21615134,21615136,21615138,21615144,21615146,21615162",32
"10837","EH_Chr20_21633058:21634174","21633558,21633600,21633619,21633630,21633644,21633649,21633658,21633666,21633674",9
"10838","EH_Chr20_21652488:21653663","21652988,21652991,21653019,21653047,21653114,21653135,21653153,21653163",8
"10839","EH_Chr20_21654128:21655137","21654628,21654637",2
"10840","EH_Chr20_21656611:21657701","21657111,21657127,21657179,21657191,21657201",5
"10841","EH_Chr20_21843944:21845117","21844444,21844458,21844474,21844546,21844551,21844553,21844562,21844567,21844571,21844599,21844605,21844612,21844617",13
"10842","EH_Chr20_21909529:21910688","21910029,21910038,21910052,21910089,21910100,21910104,21910107,21910123,21910153,21910176,21910188",11
"10843","EH_Chr20_21947967:21949171","21948467,21948473,21948479,21948495,21948527,21948544,21948566,21948584,21948595,21948605,21948630,21948642,21948649,21948671",14
"10844","EH_Chr20_21997955:21999016","21998455,21998504,21998516",3
"10845","EH_Chr20_21999446:22000601","21999946,21999999,22000022,22000026,22000029,22000044,22000101",7
"10846","EH_Chr20_22022897:22024123","22023397,22023414,22023417,22023420,22023427,22023446,22023450,22023468,22023488,22023497,22023506,22023515,22023522,22023533,22023546,22023548,22023551,22023558,22023569,22023584,22023591,22023610,22023623",23
"10847","EH_Chr20_22111101:22112190","22111601,22111616,22111690",3
"10848","EH_Chr20_22131490:22132708","22131990,22131992,22131999,22132023,22132029,22132042,22132044,22132092,22132110,22132113,22132128,22132153,22132208",13
"10849","EH_Chr20_22221765:22222944","22222265,22222322,22222343,22222364,22222404,22222438,22222444",7
"10850","EH_Chr20_22225669:22226722","22226169,22226190,22226196,22226210,22226222",5
"10851","EH_Chr20_22236702:22237919","22237202,22237419",2
"10852","EH_Chr20_22649788:22650991","22650288,22650290,22650315,22650320,22650338,22650342,22650366,22650371,22650382,22650389,22650404,22650427,22650430,22650433,22650491",15
"10853","EH_Chr20_22740163:22741311","22740663,22740684,22740811",3
"10854","EH_Chr20_22751829:22752965","22752329,22752349,22752374,22752425,22752428,22752465",6
"10855","EH_Chr20_22761435:22762611","22761935,22761945,22761999,22762007,22762034,22762039,22762060,22762066,22762091,22762111",10
"10856","EH_Chr20_22819090:22820090","22819590",1
"10857","EH_Chr20_22855432:22856635","22855932,22855945,22855969,22855999,22856007,22856012,22856048,22856093,22856101,22856109,22856116,22856125,22856130,22856135",14
"10858","EH_Chr20_22929799:22930902","22930299,22930387,22930402",3
"10859","EH_Chr20_23025679:23026886","23026179,23026182,23026189,23026215,23026227,23026263,23026272,23026303,23026328,23026386",10
"10860","EH_Chr20_23038607:23039711","23039107,23039211",2
"10861","EH_Chr20_23157627:23158756","23158127,23158226,23158256",3
"10862","EH_Chr20_23319673:23320724","23320173,23320180,23320206,23320212,23320219,23320224",6
"10863","EH_Chr20_23351402:23352585","23351902,23351914,23351964,23351973,23351981,23352001,23352010,23352034,23352054,23352080,23352085",11
"10864","EH_Chr20_23429041:23430086","23429541,23429565,23429586",3
"10865","EH_Chr20_23448226:23449330","23448726,23448830",2
"10866","EH_Chr20_23524088:23525097","23524588,23524597",2
"10867","EH_Chr20_23674800:23675905","23675300,23675304,23675390,23675405",4
"10868","EH_Chr20_23773034:23774252","23773534,23773567,23773579,23773703,23773709,23773713,23773729,23773752",8
"10869","EH_Chr20_23818485:23819688","23818985,23818988,23818993,23818998,23819009,23819015,23819020,23819023,23819036,23819042,23819049,23819064,23819080,23819092,23819099,23819105,23819135,23819188",18
"10870","EH_Chr20_23840930:23842073","23841430,23841507,23841513,23841518,23841522,23841544,23841561,23841565,23841573",9
"10871","EH_Chr20_23845730:23846942","23846230,23846239,23846272,23846296,23846299,23846309,23846315,23846321,23846344,23846350,23846357,23846374,23846377,23846380,23846386,23846442",16
"10872","EH_Chr20_23850051:23851188","23850551,23850570,23850580,23850657,23850669,23850688",6
"10873","EH_Chr20_23858591:23859845","23859091,23859118,23859123,23859128,23859139,23859142,23859147,23859155,23859157,23859160,23859165,23859201,23859218,23859321,23859345",15
"10874","EH_Chr20_23883135:23884263","23883635,23883667,23883688,23883708,23883763",5
"10875","EH_Chr20_24023368:24024569","24023868,24023888,24023926,24023958,24024033,24024067,24024069",7
"10876","EH_Chr20_24029441:24030585","24029941,24029968,24030002,24030024,24030085",5
"10877","EH_Chr20_24065637:24066717","24066137,24066215,24066217",3
"10878","EH_Chr20_24124273:24125449","24124773,24124803,24124848,24124949",4
"10879","EH_Chr20_24256059:24257177","24256559,24256568,24256583,24256589,24256595,24256666,24256677",7
"10880","EH_Chr20_24359670:24360861","24360170,24360213,24360221,24360232,24360251,24360266,24360283,24360321,24360341,24360361",10
"10881","EH_Chr20_24386535:24387738","24387035,24387046,24387064,24387109,24387115,24387128,24387142,24387149,24387152,24387169,24387182,24387238",12
"10882","EH_Chr20_24702750:24703866","24703250,24703261,24703272,24703298,24703304,24703316,24703343,24703346,24703349,24703366",10
"10883","EH_Chr20_24871405:24872605","24871905,24871909,24871912,24871921,24871925,24871933,24871939,24871950,24871963,24871968,24871981,24871989,24872000,24872004,24872021,24872037,24872105",17
"10884","EH_Chr20_24873837:24874849","24874337,24874349",2
"10885","EH_Chr20_24901626:24902767","24902126,24902171,24902183,24902192,24902254,24902267",6
"10886","EH_Chr20_25256284:25257488","25256784,25256786,25256795,25256800,25256823,25256832,25256841,25256851,25256856,25256882,25256885,25256911,25256914,25256934,25256953,25256964,25256983,25256988",18
"10887","EH_Chr20_25471538:25472751","25472038,25472081,25472177,25472203,25472205,25472251",6
"10888","EH_Chr20_25564045:25565231","25564545,25564647,25564712,25564731",4
"10889","EH_Chr20_25578537:25579732","25579037,25579050,25579063,25579078,25579080,25579090,25579095,25579108,25579111,25579158,25579232",11
"10890","EH_Chr20_25709183:25710400","25709683,25709801,25709832,25709850,25709900",5
"10891","EH_Chr20_25808557:25809670","25809057,25809077,25809097,25809154,25809160,25809170",6
"10892","EH_Chr20_25812814:25813866","25813314,25813317,25813328,25813366",4
"10893","EH_Chr20_26208198:26209309","26208698,26208702,26208740,26208748,26208753,26208755,26208758,26208765,26208788,26208796,26208809",11
"10894","EH_Chr20_26213871:26215114","26214371,26214424,26214514,26214596,26214614",5
"10895","EH_Chr20_26231473:26232492","26231973,26231978,26231992",3
"10896","EH_Chr20_26238913:26240131","26239413,26239444,26239447,26239457,26239474,26239517,26239520,26239544,26239609,26239618,26239631",11
"10897","EH_Chr20_26436085:26437195","26436585,26436695",2
"10898","EH_Chr20_26481921:26482983","26482421,26482436,26482466,26482483",4
"10899","EH_Chr20_27247296:27248413","27247796,27247814,27247846,27247873,27247894,27247913",6
"10900","EH_Chr20_27261233:27262325","27261733,27261739,27261749,27261756,27261810,27261816,27261825",7
"10901","EH_Chr20_27343115:27344252","27343615,27343665,27343677,27343725,27343752",5
"10902","EH_Chr20_27349078:27350240","27349578,27349597,27349599,27349623,27349637,27349660,27349671,27349677,27349703,27349711,27349717,27349740",12
"10903","EH_Chr20_27413523:27414688","27414023,27414034,27414046,27414053,27414055,27414069,27414079,27414089,27414094,27414103,27414159,27414166,27414177,27414185,27414188",15
"10904","EH_Chr20_27432464:27433654","27432964,27432978,27432985,27433023,27433041,27433048,27433076,27433083,27433097,27433130,27433154",11
"10905","EH_Chr20_27632928:27634164","27633428,27633453,27633458,27633490,27633494,27633497,27633504,27633525,27633541,27633584,27633604,27633619,27633626,27633648,27633660,27633664",16
"10906","EH_Chr20_27717867:27718951","27718367,27718408,27718423,27718438,27718451",5
"10907","EH_Chr20_27771694:27772792","27772194,27772208,27772215,27772217,27772220,27772224,27772233,27772243,27772247,27772263,27772274,27772292",12
"10908","EH_Chr20_28151269:28152479","28151769,28151773,28151825,28151875,28151948,28151964,28151977,28151979",8
"10909","EH_Chr21_202055:203305","202555,202578,202581,202598,202618,202630,202632,202638,202660,202678,202686,202699,202703,202710,202721,202733,202746,202765,202779,202797,202805",21
"10910","EH_Chr21_250530:251540","251030,251040",2
"10911","EH_Chr21_281831:283024","282331,282355,282380,282390,282412,282483,282494,282501,282517,282524",10
"10912","EH_Chr21_301648:302763","302148,302167,302183,302188,302206,302225,302231,302263",8
"10913","EH_Chr21_377489:378523","377989,378002,378023",3
"10914","EH_Chr21_417134:418288","417634,417654,417718,417788",4
"10915","EH_Chr21_431299:432469","431799,431883,431905,431938,431954,431969",6
"10916","EH_Chr21_448652:449724","449152,449193,449224",3
"10917","EH_Chr21_519063:520296","519563,519582,519585,519605,519666,519733,519796",7
"10918","EH_Chr21_647245:649124","647745,647790,647793,647795,647837,647885,648547,648568,648570,648604,648620,648624",12
"10919","EH_Chr21_747829:749084","748329,748332,748375,748383,748404,748427,748434,748437,748460,748467,748470,748473,748493,748500,748503,748507,748531,748533,748548,748555,748560,748563,748566,748584",24
"10920","EH_Chr21_978462:979607","978962,979080,979107",3
"10921","EH_Chr21_1168631:1169735","1169131,1169135,1169176,1169193,1169235",5
"10922","EH_Chr21_1184623:1185623","1185123",1
"10923","EH_Chr21_1191182:1192362","1191682,1191694,1191738,1191758,1191765,1191780,1191786,1191805,1191820,1191851,1191862",11
"10924","EH_Chr21_1207903:1209016","1208403,1208415,1208432,1208446,1208464,1208493,1208506,1208516",8
"10925","EH_Chr21_1402418:1403603","1402918,1402957,1402973,1402977,1402998,1403016,1403037,1403043,1403055,1403076,1403103",11
"10926","EH_Chr21_1941629:1942629","1942129",1
"10927","EH_Chr21_2071389:2072558","2071889,2071894,2071901,2071907,2071918,2071944,2071953,2071955,2072009,2072028,2072044,2072058",12
"10928","EH_Chr21_2614908:2616071","2615408,2615434,2615447,2615462,2615476,2615494,2615505,2615521,2615525,2615532,2615541,2615545,2615548,2615550,2615557,2615571",16
"10929","EH_Chr21_2639286:2640286","2639786",1
"10930","EH_Chr21_2745382:2746579","2745882,2745894,2745941,2745954,2746034,2746045,2746079",7
"10931","EH_Chr21_3005644:3006852","3006144,3006167,3006201,3006204,3006206,3006212,3006235,3006255,3006262,3006268,3006271,3006284,3006293,3006296,3006311,3006319,3006325,3006344,3006352",19
"10932","EH_Chr21_3306450:3307550","3306950,3306975,3306984,3306996,3307036,3307041,3307050",7
"10933","EH_Chr21_3309560:3310687","3310060,3310073,3310103,3310135,3310183,3310187",6
"10934","EH_Chr21_3471339:3472508","3471839,3471857,3471868,3471891,3471894,3471898,3471911,3471915,3471918,3471925,3471969,3471978,3471988,3471999,3472008",15
"10935","EH_Chr21_3555147:3556322","3555647,3555656,3555663,3555732,3555744,3555761,3555775,3555793,3555822",9
"10936","EH_Chr21_3580657:3581753","3581157,3581165,3581201,3581209,3581248,3581251,3581253",7
"10937","EH_Chr21_3617132:3618329","3617632,3617663,3617696,3617721,3617725,3617735,3617769,3617799,3617805,3617810,3617819,3617829",12
"10938","EH_Chr21_3629726:3630726","3630226",1
"10939","EH_Chr21_3740959:3742170","3741459,3741504,3741574,3741577,3741580,3741584,3741600,3741602,3741606,3741613,3741619,3741621,3741627,3741635,3741638,3741641,3741643,3741647,3741663,3741670",20
"10940","EH_Chr21_3753713:3754839","3754213,3754226,3754306,3754323,3754339",5
"10941","EH_Chr21_3790201:3791330","3790701,3790721,3790760,3790785,3790818,3790824,3790830",7
"10942","EH_Chr21_4183119:4184119","4183619",1
"10943","EH_Chr21_4261027:4262027","4261527",1
"10944","EH_Chr21_4318590:4319779","4319090,4319200,4319211,4319229,4319279",5
"10945","EH_Chr21_4403649:4404785","4404149,4404151,4404196,4404206,4404211,4404222,4404240,4404265,4404285",9
"10946","EH_Chr21_4658512:4660134","4659012,4659021,4659028,4659037,4659042,4659045,4659060,4659070,4659074,4659112,4659126,4659148,4659175,4659180,4659193,4659212,4659239,4659549,4659563,4659571,4659595,4659629,4659634",23
"10947","EH_Chr21_4977782:4979023","4978282,4978430,4978462,4978470,4978479,4978523",6
"10948","EH_Chr21_5059257:5060338","5059757,5059807,5059814,5059822,5059838",5
"10949","EH_Chr21_5063606:5064789","5064106,5064109,5064174,5064195,5064198,5064203,5064214,5064236,5064257,5064278,5064289",11
"10950","EH_Chr21_5121591:5122638","5122091,5122119,5122138",3
"10951","EH_Chr21_5143155:5144188","5143655,5143688",2
"10952","EH_Chr21_5179974:5181199","5180474,5180497,5180500,5180524,5180547,5180553,5180584,5180635,5180697,5180699",10
"10953","EH_Chr21_5198100:5199371","5198600,5198606,5198612,5198618,5198622,5198664,5198675,5198687,5198696,5198715,5198722,5198726,5198733,5198741,5198755,5198761,5198768,5198777,5198797,5198799,5198802,5198804,5198832,5198846,5198855,5198865,5198871",27
"10954","EH_Chr21_5381115:5382321","5381615,5381775,5381813,5381821",4
"10955","EH_Chr21_5470895:5472046","5471395,5471422,5471438,5471469,5471488,5471492,5471512,5471518,5471531,5471546",10
"10956","EH_Chr21_5534263:5535391","5534763,5534791,5534794,5534815,5534821,5534826,5534836,5534841,5534856,5534891",10
"10957","EH_Chr21_5555277:5556325","5555777,5555820,5555825",3
"10958","EH_Chr21_5607811:5608955","5608311,5608318,5608367,5608455",4
"10959","EH_Chr21_5742015:5743211","5742515,5742537,5742540,5742552,5742558,5742567,5742573,5742582,5742588,5742597,5742600,5742603,5742612,5742615,5742670,5742711",16
