"","seq","methyl_pos","methyl_n"
"15275","AS_LG22_8873060:8874189","8873560,8873586,8873619,8873680,8873689",5
"15276","AS_LG22_8906501:8907671","8907001,8907061,8907154,8907171",4
"15277","AS_LG22_8911947:8913042","8912447,8912542",2
"15278","AS_LG22_8936333:8937446","8936833,8936839,8936875,8936915,8936923,8936946",6
"15279","AS_LG22_8953124:8954280","8953624,8953664,8953780",3
"15280","AS_LG22_9037323:9038437","9037823,9037880,9037917,9037937",4
"15281","AS_LG22_9106914:9108089","9107414,9107417,9107423,9107536,9107550,9107589",6
"15282","AS_LG22_9109886:9110998","9110386,9110394,9110417,9110480,9110498",5
"15283","AS_LG22_9155721:9156779","9156221,9156251,9156279",3
"15284","AS_LG22_9251740:9252845","9252240,9252340,9252345",3
"15285","AS_LG22_9398932:9400061","9399432,9399457,9399497,9399508,9399539,9399556,9399561",7
"15286","AS_LG22_9484647:9485744","9485147,9485220,9485244",3
"15287","AS_LG22_9592955:9594143","9593455,9593483,9593515,9593643",4
"15288","AS_LG22_9671079:9672132","9671579,9671585,9671606,9671632",4
"15289","AS_LG22_9902772:9903839","9903272,9903339",2
"15290","AS_LG22_9943099:9944290","9943599,9943607,9943626,9943651,9943661,9943671,9943675,9943682,9943686,9943737,9943741,9943748,9943758,9943760,9943768,9943783,9943790",17
"15291","AS_LG22_9995339:9996499","9995839,9995893,9995902,9995912,9995935,9995954,9995970,9995987,9995999",9
"15292","AS_LG22_10092354:10093513","10092854,10092914,10092941,10092952,10093013",5
"15293","AS_LG22_10138257:10139342","10138757,10138842",2
"15294","AS_LG22_10166508:10167637","10167008,10167035,10167067,10167109,10167137",5
"15295","AS_LG22_10198676:10199676","10199176",1
"15296","AS_LG22_10213018:10214043","10213518,10213530,10213543",3
"15297","AS_LG22_10263058:10264276","10263558,10263565,10263582,10263597,10263601,10263629,10263687,10263717,10263731,10263737,10263776",11
"15298","AS_LG22_10265434:10266603","10265934,10266057,10266077,10266096,10266103",5
"15299","AS_LG22_10385088:10386243","10385588,10385604,10385743",3
"15300","AS_LG22_10413065:10414065","10413565",1
"15301","AS_LG22_10649917:10651055","10650417,10650504,10650555",3
"15302","AS_LG22_10999749:11000899","11000249,11000252,11000293,11000399",4
"15303","AS_LG22_11005610:11006717","11006110,11006217",2
"15304","AS_LG22_11025574:11026688","11026074,11026151,11026188",3
"15305","AS_LG22_11202234:11203392","11202734,11202839,11202892",3
"15306","AS_LG22_11259363:11260372","11259863,11259872",2
"15307","AS_LG22_11436841:11437878","11437341,11437378",2
"15308","AS_LG22_11451173:11452268","11451673,11451683,11451701,11451768",4
"15309","AS_LG22_11523804:11524804","11524304",1
"15310","AS_LG22_11541496:11542546","11541996,11542013,11542034,11542046",4
"15311","AS_LG22_11595654:11596668","11596154,11596168",2
"15312","AS_LG22_11598113:11599113","11598613",1
"15313","AS_LG22_11673377:11674568","11673877,11673928,11674045,11674052,11674068",5
"15314","AS_LG22_11743442:11744553","11743942,11744044,11744053",3
"15315","AS_LG22_11814472:11815544","11814972,11814995,11815005,11815017,11815029,11815044",6
"15316","AS_LG22_11960081:11961081","11960581",1
"15317","AS_LG22_11994591:11995591","11995091",1
"15318","AS_LG22_12024067:12025226","12024567,12024662,12024726",3
"15319","AS_LG22_12121231:12123192","12121731,12121760,12121765,12121775,12121803,12121809,12121821,12121826,12121857,12121899,12122526,12122547,12122550,12122562,12122595,12122599,12122604,12122611,12122620,12122628,12122635,12122641,12122692",23
"15320","AS_LG22_12189544:12190720","12190044,12190067,12190071,12190088,12190092,12190220",6
"15321","AS_LG22_12223864:12224864","12224364",1
"15322","AS_LG22_12252699:12253918","12253199,12253269,12253340,12253354,12253358,12253387,12253390,12253418",8
"15323","AS_LG22_12285432:12286432","12285932",1
"15324","AS_LG22_12293604:12294693","12294104,12294119,12294188,12294193",4
"15325","AS_LG22_12493689:12494689","12494189",1
"15326","AS_LG22_12537286:12538286","12537786",1
"15327","AS_LG22_12725468:12726561","12725968,12725986,12725988,12726061",4
"15328","AS_LG22_12816715:12817836","12817215,12817220,12817240,12817296,12817336",5
"15329","AS_LG22_12875103:12876309","12875603,12875620,12875632,12875652,12875678,12875705,12875707,12875716,12875726,12875756,12875761,12875797,12875809",13
"15330","AS_LG22_12885215:12886315","12885715,12885815",2
"15331","AS_LG22_12894179:12895341","12894679,12894762,12894784,12894796,12894808,12894811,12894841",7
"15332","AS_LG22_13179234:13180321","13179734,13179821",2
"15333","AS_LG22_13420343:13421425","13420843,13420925",2
"15334","AS_LG22_13481464:13482583","13481964,13482006,13482018,13482052,13482083",5
"15335","AS_LG22_13524816:13525816","13525316",1
"15336","AS_LG22_13650597:13651695","13651097,13651161,13651195",3
"15337","AS_LG22_13672394:13673577","13672894,13672901,13672903,13673006,13673074,13673077",6
"15338","AS_LG22_13673893:13674971","13674393,13674425,13674466,13674471",4
"15339","AS_LG22_13708928:13710093","13709428,13709435,13709444,13709471,13709473,13709568,13709593",7
"15340","AS_LG22_13732048:13733253","13732548,13732555,13732711,13732753",4
"15341","AS_LG22_13830743:13831811","13831243,13831258,13831311",3
"15342","AS_LG22_13841298:13842363","13841798,13841849,13841863",3
"15343","AS_LG22_13919675:13920675","13920175",1
"15344","AS_LG22_13933734:13934846","13934234,13934275,13934301,13934317,13934325,13934346",6
"15345","AS_LG22_13978075:13979248","13978575,13978581,13978639,13978657,13978716,13978748",6
"15346","AS_LG22_14018296:14019405","14018796,14018845,14018886,14018905",4
"15347","AS_LG22_14092874:14093874","14093374",1
"15348","AS_LG22_14100521:14101521","14101021",1
"15349","AS_LG22_14161294:14162408","14161794,14161819,14161908",3
"15350","AS_LG22_14167742:14168825","14168242,14168263,14168268,14168289,14168311,14168325",6
"15351","AS_LG22_14235714:14236895","14236214,14236255,14236267,14236273,14236395",5
"15352","AS_LG22_14257017:14258217","14257517,14257628,14257644,14257653,14257717",5
"15353","AS_LG22_14282066:14283229","14282566,14282580,14282590,14282595,14282628,14282639,14282651,14282656,14282671,14282729",10
"15354","AS_LG22_14325933:14327059","14326433,14326440,14326453,14326469,14326559",5
"15355","AS_LG22_14369184:14370184","14369684",1
"15356","AS_LG22_14404323:14405323","14404823",1
"15357","AS_LG22_14460877:14462042","14461377,14461446,14461542",3
"15358","AS_LG22_14598287:14599320","14598787,14598792,14598820",3
"15359","AS_LG22_14637040:14638196","14637540,14637598,14637647,14637680,14637691,14637696",6
"15360","AS_LG22_14678009:14679117","14678509,14678577,14678601,14678617",4
"15361","AS_LG22_14753381:14754381","14753881",1
"15362","AS_LG22_14783156:14784241","14783656,14783667,14783705,14783718,14783741",5
"15363","AS_LG22_14796548:14797640","14797048,14797116,14797140",3
"15364","AS_LG22_14809942:14811104","14810442,14810449,14810488,14810604",4
"15365","AS_LG22_14816640:14817848","14817140,14817144,14817191,14817212,14817216,14817281,14817348",7
"15366","AS_LG22_14887929:14889114","14888429,14888435,14888442,14888446,14888450,14888461,14888485,14888488,14888492,14888518,14888530,14888533,14888566,14888585,14888599,14888605,14888614",17
"15367","AS_LG22_14956344:14957533","14956844,14956948,14956982,14956985,14956993,14957017,14957020,14957026,14957033",9
"15368","AS_LG22_14996697:14997716","14997197,14997216",2
"15369","AS_LG22_15035274:15036274","15035774",1
"15370","AS_LG22_15079893:15081032","15080393,15080410,15080415,15080431,15080441,15080465,15080484,15080511,15080532",9
"15371","AS_LG22_15176141:15177284","15176641,15176666,15176695,15176784",4
"15372","AS_LG22_15230865:15231934","15231365,15231367,15231378,15231434",4
"15373","AS_LG22_15347409:15348584","15347909,15347927,15347940,15347944,15347961,15347992,15348000,15348021,15348044,15348049,15348063,15348084",12
"15374","AS_LG22_15433158:15434318","15433658,15433670,15433757,15433765,15433818",5
"15375","AS_LG22_15458431:15459559","15458931,15458998,15459003,15459010,15459056,15459059",6
"15376","AS_LG22_15460325:15461428","15460825,15460865,15460882,15460892,15460917,15460928",6
"15377","AS_LG22_15465400:15466575","15465900,15466007,15466075",3
"15378","AS_LG22_15561620:15562671","15562120,15562171",2
"15379","AS_LG22_15693341:15694436","15693841,15693903,15693913,15693936",4
"15380","AS_LG22_15806070:15807226","15806570,15806579,15806623,15806683,15806726",5
"15381","AS_LG22_15831810:15832988","15832310,15832387,15832466,15832469,15832471,15832483,15832488",7
"15382","AS_LG22_15899546:15900599","15900046,15900074,15900094,15900099",4
"15383","AS_LG22_15905005:15906160","15905505,15905515,15905528,15905533,15905545,15905603,15905609,15905627,15905658,15905660",10
"15384","AS_LG22_15983780:15984978","15984280,15984298,15984320,15984343,15984475,15984478",6
"15385","AS_LG22_16135803:16136966","16136303,16136314,16136359,16136390,16136466",5
"15386","AS_LG22_16182710:16183818","16183210,16183318",2
"15387","AS_LG22_16208691:16209874","16209191,16209236,16209360,16209374",4
"15388","AS_LG22_16244492:16245697","16244992,16245015,16245024,16245135,16245149,16245193,16245197",7
"15389","AS_LG22_16275953:16276953","16276453",1
"15390","AS_LG22_16310977:16312105","16311477,16311498,16311521,16311605",4
"15391","AS_LG22_16370046:16371163","16370546,16370571,16370603,16370663",4
"15392","AS_LG22_16380163:16381371","16380663,16380680,16380698,16380715,16380738,16380746,16380770,16380816,16380845,16380865,16380871",11
"15393","AS_LG22_16421920:16422932","16422420,16422432",2
"15394","AS_LG22_16445402:16446528","16445902,16445984,16445993,16446003,16446018,16446028",6
"15395","AS_LG22_16484604:16485655","16485104,16485118,16485138,16485150,16485155",5
"15396","AS_LG22_16528148:16529148","16528648",1
"15397","AS_LG22_16568134:16569310","16568634,16568637,16568670,16568679,16568688,16568746,16568810",7
"15398","AS_LG22_16572346:16573418","16572846,16572849,16572852,16572874,16572918",5
"15399","AS_LG22_16615322:16616459","16615822,16615858,16615887,16615959",4
"15400","AS_LG22_16749553:16750620","16750053,16750087,16750120",3
"15401","AS_LG22_16999716:17000848","17000216,17000232,17000253,17000260,17000268,17000270,17000284,17000348",8
"15402","AS_LG22_17015604:17016604","17016104",1
"15403","AS_LG22_17035193:17036315","17035693,17035695,17035815",3
"15404","AS_LG22_17075906:17077040","17076406,17076460,17076512,17076540",4
"15405","AS_LG22_17078701:17079701","17079201",1
"15406","AS_LG22_17127486:17128531","17127986,17127995,17128031",3
"15407","AS_LG22_17178576:17179687","17179076,17179083,17179100,17179103,17179187",5
"15408","AS_LG22_17191865:17192865","17192365",1
"15409","AS_LG22_17239515:17240515","17240015",1
"15410","AS_LG22_17367839:17368993","17368339,17368400,17368488,17368493",4
"15411","AS_LG22_17425832:17426900","17426332,17426377,17426382,17426388,17426400",5
"15412","AS_LG22_17452192:17453323","17452692,17452823",2
"15413","AS_LG22_17490038:17491118","17490538,17490592,17490618",3
"15414","AS_LG22_17509365:17510538","17509865,17509990,17510034,17510038",4
"15415","AS_LG22_17518832:17519949","17519332,17519449",2
"15416","AS_LG22_17577301:17578345","17577801,17577827,17577845",3
"15417","AS_LG22_17715567:17716657","17716067,17716157",2
"15418","AS_LG22_17734763:17735952","17735263,17735402,17735452",3
"15419","AS_LG22_17740001:17741085","17740501,17740514,17740585",3
"15420","AS_LG22_17779057:17780144","17779557,17779563,17779609,17779644",4
"15421","AS_LG22_17851546:17852546","17852046",1
"15422","AS_LG22_17943667:17944888","17944167,17944194,17944238,17944252,17944333,17944351,17944373,17944388",8
"15423","AS_LG22_18131129:18132205","18131629,18131645,18131657,18131672,18131675,18131683,18131705",7
"15424","AS_LG22_18191059:18192059","18191559",1
"15425","AS_LG22_18246352:18247458","18246852,18246882,18246958",3
"15426","AS_LG22_18283301:18284301","18283801",1
"15427","AS_LG22_18423478:18424586","18423978,18424086",2
"15428","AS_LG22_18595788:18596914","18596288,18596332,18596414",3
"15429","AS_LG22_18616295:18617295","18616795",1
"15430","AS_LG22_18670941:18672132","18671441,18671455,18671464,18671480,18671565,18671585,18671595,18671632",8
"15431","AS_LG22_18753678:18754684","18754178,18754184",2
"15432","AS_LG22_18807507:18808524","18808007,18808024",2
"15433","AS_LG22_18848958:18850013","18849458,18849513",2
"15434","AS_LG22_18852846:18853899","18853346,18853390,18853399",3
"15435","AS_LG22_18968641:18969704","18969141,18969152,18969161,18969204",4
"15436","AS_LG22_18979116:18980116","18979616",1
"15437","AS_LG22_19095865:19096918","19096365,19096367,19096375,19096418",4
"15438","AS_LG22_19114618:19115735","19115118,19115235",2
"15439","AS_LG22_19190251:19191366","19190751,19190866",2
"15440","AS_LG22_19220765:19221980","19221265,19221285,19221287,19221303,19221352,19221366,19221388,19221420,19221466,19221480",10
"15441","AS_LG22_19313292:19314354","19313792,19313821,19313844,19313854",4
"15442","AS_LG22_19330312:19331312","19330812",1
"15443","AS_LG22_19338103:19339197","19338603,19338613,19338629,19338635,19338649,19338657,19338697",7
"15444","AS_LG22_19359024:19360140","19359524,19359625,19359630,19359640",4
"15445","AS_LG22_19366105:19367155","19366605,19366621,19366628,19366647,19366655",5
"15446","AS_LG22_19370087:19371229","19370587,19370705,19370729",3
"15447","AS_LG22_19417168:19418168","19417668",1
"15448","AS_LG22_19427638:19428784","19428138,19428206,19428284",3
"15449","AS_LG22_19448821:19449987","19449321,19449401,19449484,19449487",4
"15450","AS_LG22_19489516:19490516","19490016",1
"15451","AS_LG22_19499049:19500222","19499549,19499677,19499722",3
"15452","AS_LG22_19571196:19572341","19571696,19571715,19571725,19571761,19571770,19571841",6
"15453","AS_LG22_19670545:19671566","19671045,19671066",2
"15454","AS_LG22_19736564:19737705","19737064,19737093,19737205",3
"15455","AS_LG22_19843277:19844377","19843777,19843826,19843868,19843877",4
"15456","AS_LG22_19860235:19861235","19860735",1
"15457","AS_LG22_19923235:19924235","19923735",1
"15458","AS_LG22_19939505:19940620","19940005,19940019,19940026,19940112,19940120",5
"15459","AS_LG22_19958234:19959244","19958734,19958744",2
"15460","AS_LG22_19991300:19992435","19991800,19991812,19991890,19991900,19991935",5
"15461","AS_LG22_20051727:20052739","20052227,20052239",2
"15462","AS_LG22_20109291:20110458","20109791,20109958",2
"15463","AS_LG22_20254160:20255177","20254660,20254677",2
"15464","AS_LG22_20263995:20265022","20264495,20264522",2
"15465","AS_LG22_20300871:20302014","20301371,20301488,20301514",3
"15466","AS_LG22_20355980:20357131","20356480,20356510,20356520,20356528,20356599,20356631",6
"15467","AS_LG22_20429846:20430846","20430346",1
"15468","AS_LG22_20487636:20488702","20488136,20488156,20488159,20488202",4
"15469","AS_LG22_20550411:20551590","20550911,20550989,20550996,20551003,20551034,20551042,20551090",7
"15470","AS_LG22_20633702:20634755","20634202,20634255",2
"15471","AS_LG22_20651610:20652704","20652110,20652112,20652195,20652202,20652204",5
"15472","AS_LG22_20657669:20658768","20658169,20658268",2
"15473","AS_LG22_20726441:20727441","20726941",1
"15474","AS_LG22_20760161:20761322","20760661,20760702,20760770,20760822",4
"15475","AS_LG22_20765421:20766530","20765921,20765935,20765953,20765966,20766030",5
"15476","AS_LG22_20830804:20831863","20831304,20831312,20831363",3
"15477","AS_LG22_20867051:20868181","20867551,20867572,20867601,20867618,20867672,20867681",6
"15478","AS_LG22_20929526:20930620","20930026,20930106,20930120",3
"15479","AS_LG22_20969222:20970373","20969722,20969742,20969751,20969762,20969779,20969796,20969867,20969873",8
"15480","AS_LG22_21027009:21028045","21027509,21027545",2
"15481","AS_LG22_21087296:21088484","21087796,21087909,21087984",3
"15482","AS_LG22_21140655:21141860","21141155,21141165,21141198,21141274,21141297,21141326,21141333,21141339,21141360",9
"15483","AS_LG22_21148455:21149617","21148955,21148982,21149026,21149042,21149051,21149054,21149078,21149081,21149084,21149096,21149102,21149117",12
"15484","AS_LG22_21198952:21199952","21199452",1
"15485","AS_LG22_21216232:21217391","21216732,21216858,21216891",3
"15486","AS_LG22_21223592:21224754","21224092,21224104,21224114,21224126,21224130,21224145,21224153,21224186,21224254",9
"15487","AS_LG22_21242947:21244121","21243447,21243473,21243621",3
"15488","AS_LG22_21430504:21431546","21431004,21431034,21431040,21431046",4
"15489","AS_LG22_21433615:21434686","21434115,21434128,21434186",3
"15490","AS_LG22_21455128:21456268","21455628,21455639,21455670,21455764,21455768",5
"15491","AS_LG22_21466099:21467282","21466599,21466612,21466624,21466729,21466743,21466782",6
"15492","AS_LG22_21497758:21498850","21498258,21498290,21498350",3
"15493","AS_LG22_21577637:21578672","21578137,21578172",2
"15494","AS_LG22_21740864:21741949","21741364,21741418,21741420,21741422,21741449",5
"15495","AS_LG22_21825098:21826098","21825598",1
"15496","AS_LG22_21948591:21949796","21949091,21949100,21949186,21949296",4
"15497","AS_LG22_21996084:21997244","21996584,21996610,21996655,21996677,21996702,21996744",6
"15498","AS_LG22_22030671:22031671","22031171",1
"15499","AS_LG22_22048730:22049861","22049230,22049298,22049361",3
"15500","AS_LG22_22062203:22063339","22062703,22062776,22062791,22062794,22062839",5
